State,Rank,CMS Certification Number (CCN)*,Provider Name,Address,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,HHCAHPS Survey Summary Star Rating,Star Rating for health team gave care in a professional way,Percent of patients who reported that their home health team gave care in a professional way,Star Rating for health team communicated well with them,Percent of patients who reported that their home health team communicated well with them,"Star Rating team discussed medicines, pain, and home safety","Percent of patients who reported that their home health team discussed medicines, pain, and home safety with them",Star Rating for how patients rated overall care from agency,Percent of patients who gave their home health agency a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Percent of patients who reported YES, they would definitely recommend the home health agency to friends and family",Number of completed Surveys,Rank,Score,Offers,Total Score,Color Rating,Latitude,Longitude
LA,2347,197203,OCHSNER HOME HEALTH OF NEW ORLEANS,"3000 W ESPLANADE AVENUE, STE 302, METAIRIE LA 70002",5043726610,Local,50,50,50,50,50,50,31856,4,4,89,4,86,4,86,3,83,82,481,2347,806,300,1106,Medium,30.014339,-90.1522051
LA,2348,197317,"MEDISTAR HOME HEALTH, A PART OF THE ELARA CARING N","320 ACTON ROAD, STE B, MARKSVILLE LA 71351",3182538978,Local,50,50,50,50,50,50,30590,4,3,87,4,86,5,88,3,88,77,110,2348,806,300,1106,Medium,31.1187919,-92.0705604
LA,2349,197413,VERNON HOME HEALTH,"213 ALEXANDRIA HWY, LEESVILLE LA 71446",3372380506,Local,50,50,50,50,0,50,33431,4,4,89,5,88,4,86,4,89,84,148,2349,856,250,1106,Medium,31.1605156,-93.2546107
MA,2350,227269,CARETENDERS,"200 RESERVOIR STREET, NEEDHAM HEIGHTS MA 2494",6173325015,Visiting Nurse Association,50,50,50,50,50,50,33827,4,4,88,4,84,4,86,3,86,82,361,2350,806,300,1106,Medium,42.3109359,-71.227745
MI,2351,237164,SPARROW HOME CARE,"3315 E MICHIGAN AVENUE, SUITE 4, LANSING MI 48912",5173648600,Local,50,50,50,50,50,50,30959,4,4,90,4,85,3,81,4,87,83,449,2351,806,300,1106,Medium,42.7346711,-84.502063
MN,2352,247126,KANABEC COUNTY COMMUNITY HEALTH,"905 EAST FOREST AVENUE SUITE 127, MORA MN 55051",3206796330,Official Health Agency,50,50,50,50,0,50,30371,4,5,90,5,88,3,84,4,88,86,61,2352,856,250,1106,Medium,45.8765939,-93.2788788
MO,2353,267246,SALEM MEMORIAL DISTRICT HOSP HOME HEALTH AGENCY,"PO BOX 774, HWY 72, SALEM MO 65560",5737296626,Hospital Based Program,50,50,50,0,50,50,31224,4,4,89,4,87,5,88,4,88,84,90,2353,856,250,1106,Medium,37.6352825,-91.5199068
NC,2354,347075,GENTIVA HEALTH SERVICES,"3150 NORTH ELM STREET SUITE 102, GREENSBORO NC 27408",3362881181,Local,50,50,50,50,50,50,28390,4,4,90,5,89,3,83,3,84,80,274,2354,806,300,1106,Medium,36.1224906,-79.7955883
NC,2355,347091,KINDRED AT HOME,"11111 CARMEL COMMONS BLVD  STE 350, CHARLOTTE NC 28226",7045431167,Official Health Agency,50,50,50,50,50,50,28764,4,5,90,4,86,3,82,3,86,82,426,2355,806,300,1106,Medium,35.0848304,-80.8478985
ND,2356,357037,SANFORD HOME CARE FARGO,"100 4TH SOUTH STREET, FARGO ND 58103",7012344900,Hospital Based Program,50,50,50,50,50,50,31289,4,4,88,4,84,4,86,3,87,81,471,2356,806,300,1106,Medium,46.8731534,-96.7847687
ND,2357,357042,GOOD SAMARITAN SOCIETY - HOME CARE,"600 SOUTH 2ND STREET SUITE 101, BISMARCK ND 58504",7012557575,Local,50,50,50,50,0,50,32090,4,5,92,4,86,4,87,4,86,85,58,2357,856,250,1106,Medium,46.7998501,-100.7902051
NE,2358,287008,CENTRAL PLAINS HOME HEALTH,"835 MERIDAN AVENUE, PO BOX 207, COZAD NE 69130",3087844630,Hospital Based Program,50,50,50,50,50,50,28246,4,5,92,5,87,2,74,3,85,88,84,2358,806,300,1106,Medium,40.8604278,-99.9862022
NE,2359,287128,PHYSICIANS CHOICE HOME HEALTH CARE,"8212 F STREET, OMAHA NE 68127",4023312273,Local,50,50,50,50,50,50,38660,4,5,91,5,89,2,80,3,86,80,346,2359,806,300,1106,Medium,41.2202317,-96.0410985
OH,2360,367160,FIDELITY HEALTH CARE,"3170 KETTERING BOULEVARD, MORAINE OH 45439",9372086400,Local,50,50,50,50,50,50,29853,4,4,88,4,85,4,86,3,87,80,654,2360,806,300,1106,Medium,39.7046359,-84.2043773
PA,2361,397578,PATIENT CARE,"2 MERIDIAN BLVD, SUITE 204, WYOMISSING PA 19610",6103730300,Local,50,50,50,50,50,50,34318,4,4,88,5,89,3,84,3,85,80,112,2361,806,300,1106,Medium,40.3544611,-75.9835598
PA,2362,398063,"SUPERIOR HOME HEALTH AND STAFFING, INC","500 NORTH LEWIS RUN ROAD SUITE 214, WEST MIFFLIN PA 15122",4127542600,Local,50,50,50,50,50,50,39381,4,4,88,4,86,4,86,3,87,79,72,2362,806,300,1106,Medium,40.3291722,-79.9403653
TN,2363,447142,CAMELLIA HOME HEALTH,"1700 LIBERTY STREET, KNOXVILLE TN 37921",8655844010,Local,50,50,50,50,50,50,28986,4,4,89,5,87,3,84,3,85,81,310,2363,806,300,1106,Medium,35.9632105,-83.965115
TX,2364,458025,TEXAS TOTAL CARE INC,"21820 IH 10, VIDOR TX 77662",4097693414,Local,50,50,50,50,50,50,34452,4,4,89,4,86,3,84,4,88,79,76,2364,806,300,1106,Medium,30.1239148,-94.0292948
TX,2365,459371,KINDRED AT HOME,"118 SOUTH PARK DRIVE SUITE D, BROWNWOOD TX 76801",3256435525,Local,50,50,50,50,50,0,35640,4,4,89,4,88,5,88,4,88,83,218,2365,856,250,1106,Medium,31.6787774,-98.9948074
TX,2366,677154,SETON HOME CARE,"309 INDUSTRIAL BLVD., BURNET TX 78611",5127567511,Local,50,50,50,50,50,50,32360,4,4,90,5,88,2,78,4,88,82,225,2366,806,300,1106,Medium,30.7355081,-98.2332182
TX,2367,677433,ROBINSON CREEK HOME HEALTH AND HOSPICE,"5316 HWY 290 SUITE 360, AUSTIN TX 78735",5123287606,Local,50,50,50,50,50,50,33499,4,4,89,4,87,4,87,3,83,80,115,2367,806,300,1106,Medium,30.2355021,-97.8571195
TX,2368,677447,ENCOMPASS HOME HEALTH OF THE PANHANDLE,"2505 LAKEVIEW DRIVE  #100, AMARILLO TX 79109",8063511700,Local,50,50,50,50,50,50,33576,4,4,89,4,88,3,82,4,87,80,204,2368,806,300,1106,Medium,35.1874069,-101.8744682
TX,2369,679082,A PLUS FAMILY CARE LLC,"5002 WEST AVENUE, SAN ANTONIO TX 78213",2105309111,Official Health Agency,50,50,50,50,50,50,37189,4,4,90,5,90,3,83,3,87,76,66,2369,806,300,1106,Medium,29.5123958,-98.5254802
TX,2370,679138,ONESOURCE HOME CARE INC,"4002 TECHNOLOGY CENTER, LONGVIEW TX 75605",9032482530,Local,50,50,50,50,0,0,37406,5,5,93,5,90,4,87,4,93,83,139,2370,906,200,1106,Medium,32.5570884,-94.7626464
TX,2371,679432,ENCOMPASS HOME HEALTH OF EAST TEXAS,"300 E MAIN STREET SUITE 200, NACOGDOCHES TX 75961",9365643700,Local,50,50,50,50,50,0,38022,4,4,90,5,89,5,88,3,85,84,243,2371,856,250,1106,Medium,31.6026779,-94.6544798
TX,2372,747422,ALL GENERATIONS HEALTH CARE INC,"3307 NORTH MCCOLL SUITE E, MCALLEN TX 78501",9569281001,Official Health Agency,50,50,50,50,50,50,40399,4,3,86,4,86,5,92,3,81,81,48,2372,806,300,1106,Medium,26.2313092,-98.2083746
VA,2373,497279,COMFORT CARE HOME HEALTH AND HOSPICE,"667 KINGSBOROUGH SQUARE SUITE 201, CHESAPEAKE VA 23320",7573126460,Hospital Based Program,50,50,50,50,50,50,30666,4,4,89,5,89,3,83,3,84,81,273,2373,806,300,1106,Medium,36.7420036,-76.24497
VT,2374,477000,UVMHN HOME HEALTH AND HOSPICE,"1110 PRIM ROAD, COLCHESTER VT 5446",8026581900,Visiting Nurse Association,50,50,50,50,50,50,24289,4,4,90,4,84,4,85,3,83,84,506,2374,806,300,1106,Medium,44.5392157,-73.2465471
WI,2375,527159,ASCENSION AT HOME,"231 KEEL CT, STURGEON BAY WI 54235",9206953150,Local,50,50,50,50,50,50,31233,4,4,89,4,87,3,84,4,90,76,194,2375,806,300,1106,Medium,44.807299,-87.3776542
AR,2376,47044,EXTENDED FAMILY ENTERPRISES,"2710 PHILLIPS DRIVE, JONESBORO AR 72401",8709327463,Local,50,50,0,50,0,50,30035,5,5,92,5,90,3,84,5,93,86,70,2376,905,200,1105,Medium,35.8097187,-90.6723015
CA,2377,58129,PASADENA HOME HEALTH CARE,"3821 E SIERRA MADRE BLVD, PASADENA CA 91107",6263511300,Local,50,50,50,50,50,50,37480,4,5,92,4,89,2,75,4,85,84,71,2377,805,300,1105,Medium,34.1624017,-118.0694925
CA,2378,557482,PROGRESSIVE HOME CARE - AUBURN,"11879 KEMPER ROAD, SUITE 15, AUBURN CA 95603",5308233896,Local,50,50,50,50,50,50,34655,4,4,89,4,86,4,85,3,84,81,372,2378,805,300,1105,Medium,38.931586,-121.0919634
CT,2379,77162,KINDRED AT HOME,"30 STANFORD DRIVE, FARMINGTON CT 6032",8606741302,Local,50,50,50,50,50,50,30771,4,4,88,4,87,4,85,3,84,81,336,2379,805,300,1105,Medium,41.7104018,-72.8133625
FL,2380,107073,GOLD COAST HOME HEALTH SERVICES,"309 SE 18TH ST, FORT LAUDERDALE FL 33316",9547852990,Hospital Based Program,50,50,50,0,50,50,25750,4,4,90,4,86,5,89,4,91,79,87,2380,855,250,1105,Medium,26.0995663,-80.1393474
FL,2381,107786,CLASSIC HOME HEALTH SERVICES,"1504 SOUTH STREET, LEESBURG FL 34748",3523141885,Local,50,50,50,50,50,50,37819,4,5,91,4,88,2,79,4,87,80,262,2381,805,300,1105,Medium,28.8032549,-81.8901639
IA,2382,167071,MYRTUE MED CENTER HOME HEALTH,"2712 12TH STREET, HARLAN IA 51537",7127554308,Hospital Based Program,50,50,50,50,50,50,27403,4,5,90,3,81,3,82,4,88,84,87,2382,805,300,1105,Medium,41.6417895,-95.3252413
IL,2383,148086,"GREAT LAKES CARING, A PART OF THE ELARA CARING NET","924 CLOCKTOWER DRIVE, STE B, SPRINGFIELD IL 62704",2177184889,Local,50,50,50,50,50,50,40113,4,4,89,5,88,3,84,3,84,80,198,2383,805,300,1105,Medium,39.7915571,-89.704276
IN,2384,157092,SUBURBAN HOME HEALTH LLC,"14297 BERGEN BOULEVARD STE 250, NOBLESVILLE IN 46060",8004646716,Local,50,50,50,50,50,50,30603,4,4,89,5,88,3,82,3,86,80,354,2384,805,300,1105,Medium,39.9971743,-85.9275001
IN,2385,157313,HOME HEALTH OF ST MARY MEDICAL CENTER,"1437 S LAKE PARK AVE, HOBART IN 46342",2199476105,Hospital Based Program,50,50,50,50,0,50,31146,4,5,91,5,89,3,83,4,88,84,225,2385,855,250,1105,Medium,41.5132993,-87.2587893
KS,2386,177145,VIA CHRISTI HOME HEALTH PITTSBURG,"3 MED CENTER CIRCLE, SUITE B, PITTSBURG KS 66762",6202313080,Official Health Agency,50,50,50,50,50,50,30896,4,3,87,5,88,4,85,3,86,79,114,2386,805,300,1105,Medium,37.3791211,-94.6832683
KS,2387,177242,CAREGIVERS HOME HEALTH,"2947 SW WANAMAKER DRIVE, SUITE 101, TOPEKA KS 66614",7853540767,Official Health Agency,50,50,50,50,50,50,34176,4,5,91,5,89,2,79,3,85,81,342,2387,805,300,1105,Medium,39.0129571,-95.7583716
MI,2388,237059,VNA HOME HEALTH CARE,"1430 MILITARY, SUITE A, PORT HURON MI 48060",8109844131,Visiting Nurse Association,50,50,50,50,50,50,25993,4,4,89,4,87,3,83,4,86,80,260,2388,805,300,1105,Medium,42.9686272,-82.4241085
MO,2389,267250,BENDERS HOME CARE INC,"803 NORTH 36TH STREET, SAINT JOSEPH MO 64506",8162330171,Local,50,50,0,50,0,0,31330,5,5,93,5,90,5,89,5,95,88,80,2389,955,150,1105,Medium,39.773698,-94.804873
MO,2390,267582,"MED-STAFF HOME HEALTH, LLC","11901 OLIVE BLVD SUITE 217, SAINT LOUIS MO 63141",3149934663,Local,50,50,50,50,50,50,37854,4,4,89,5,89,3,81,3,85,81,56,2390,805,300,1105,Medium,38.671901,-90.4453059
NJ,2391,317035,VIRTUA HOME CARE - COMMUNITY NURSING SERVICES,"523 FELLOWSHIP ROAD - SUITE 250, MOUNT LAUREL NJ 8054",8565817200,Hospital Based Program,50,50,50,50,50,50,24289,4,4,88,4,85,4,86,3,85,81,433,2391,805,300,1105,Medium,39.9353,-74.9601
NM,2392,327148,ENCOMPASS HEALTH HOME HEALTH,"425 S TELSHOR BLVD SUITE C201, LAS CRUCES NM 88011",5755321358,Local,50,50,50,50,50,50,35265,4,4,89,4,86,4,86,3,84,80,309,2392,805,300,1105,Medium,32.3168392,-106.7466649
NY,2393,337449,GUTHRIE HOME HEALTH,"150 BROAD STREET, WAVERLY NY 14892",6076872495,Local,50,50,50,50,50,50,41887,4,4,90,4,88,4,86,3,84,77,246,2393,805,300,1105,Medium,42.0006726,-76.5444429
OH,2394,367238,WILSON HOME HEALTH CARE,"1081 FAIRINGTON STREET, SIDNEY OH 45365",9374989335,Local,50,50,50,50,50,50,31243,4,5,90,5,89,2,79,3,85,82,155,2394,805,300,1105,Medium,40.2699568,-84.173712
OK,2395,377171,ANGELS CARE HOME HEALTH OF EAST OKLAHOMA,"751 N ASPEN, BROKEN ARROW OK 74012",9182510952,Official Health Agency,50,50,50,50,50,50,32989,4,4,87,4,86,4,87,3,84,81,680,2395,805,300,1105,Medium,36.0594959,-95.8140143
OK,2396,377568,ELARA CARING XXIII,"2020 ARLINGTON ROAD, SUITE 5, ADA OK 74820",8555277473,Local,50,50,50,50,50,50,35454,4,4,89,4,87,4,86,3,85,78,300,2396,805,300,1105,Medium,34.782439,-96.648374
PA,2397,397031,POCONO HEALTH SYSTEM VISITING NURSE & HOSPICE CARE,"502 VNA ROAD, EAST STROUDSBURG PA 18301",5704215390,Visiting Nurse Association,50,50,50,50,50,50,24289,4,4,88,4,87,4,86,3,84,80,187,2397,805,300,1105,Medium,41.0053899,-75.1588703
PA,2398,397666,VIAQUEST HOME HEALTH LLC,"612 PARK AVENUE, MONONGAHELA PA 15063",7242584070,Local,50,50,50,50,50,50,35130,4,4,90,4,86,4,86,3,84,79,170,2398,805,300,1105,Medium,40.1952821,-79.9311533
PA,2399,397726,"RESIDENTIAL HEALTHCARE OF NE PA, LLC","601 WYOMING AVE, KINGSTON PA 18704",8889235842,Local,50,50,50,50,50,50,36039,4,4,89,4,85,4,87,3,87,77,236,2399,805,300,1105,Medium,41.2699999,-75.8875701
TX,2400,457251,HOME NURSING AND THERAPY SERVICES,"921 MATAGORDA STREET, SAN ANTONIO TX 78210",2108228807,Local,50,50,50,50,50,50,30211,4,4,88,3,84,4,86,4,86,81,86,2400,805,300,1105,Medium,29.415815,-98.4880838
TX,2401,457537,"STAT HOME HEALTH HOUSTON BELLAIRE, LLC","9307 W BROADWAY SUITE 401, PEARLAND TX 77584",7137743495,Local,50,50,50,50,50,50,30615,4,4,90,5,88,3,82,3,82,83,85,2401,805,300,1105,Medium,29.5595353,-95.3642686
TX,2402,457855,BAYLOR INSTITUTE FOR REHABILITATION HOME HEALTH SE,"1241 CROSS TIMBERS ROAD, FLOWER MOUND TX 75028",9726913131,Local,50,50,50,50,0,50,38531,4,5,92,5,89,3,81,4,89,84,495,2402,855,250,1105,Medium,33.0401591,-97.0463575
TX,2403,677811,VERITAS HOME HEALTH,"2825 REGAL ROAD SUITE 105, PLANO TX 75075",9725190308,Local,50,50,50,50,50,50,38764,4,4,89,4,86,4,87,3,84,79,229,2403,805,300,1105,Medium,33.0219248,-96.7495874
TX,2404,677864,ANGELS CARE HOME HEALTH OF WEST TEXAS,"1030 ANDREWS HWY SUITE 122, MIDLAND TX 79701",4326873327,Visiting Nurse Association,50,50,50,50,0,0,38797,5,4,89,5,89,5,92,4,90,85,106,2404,905,200,1105,Medium,32.0015146,-102.1138791
TX,2405,677957,"EXCEL COMPLETE HOME HEALTH & THERAPY SERVICES, LLC","513 S FIRST STREET, LUFKIN TX 75901",9366341166,Local,50,50,50,50,50,50,38849,4,4,90,5,87,4,85,2,80,83,46,2405,805,300,1105,Medium,31.3346218,-94.7297157
TX,2406,679428,ENCOMPASS HOME HEALTH OF DFW,"1501 HUGHES RD STE 100, GRAPEVINE TX 76051",8173295449,Local,50,50,50,50,50,50,38030,4,4,89,4,86,4,85,3,85,80,379,2406,805,300,1105,Medium,32.8885871,-97.0956096
TX,2407,747971,"SACRED CARE HOME HEALTH, LLC","307 WEST MILAM STREET SUITE 201, WHARTON TX 77488",9795313068,Local,50,50,50,50,50,50,42325,4,5,94,4,87,3,82,3,78,84,48,2407,805,300,1105,Medium,29.3114229,-96.1025537
VA,2408,497617,GENERATIONS HOME HEALTH LLC,"6477 COLLEGE PARK SQUARE - SUITE 210, VIRGINIA BEACH VA 23464",7578226991,Local,50,50,50,50,50,50,39038,4,4,90,5,88,2,77,4,87,83,296,2408,805,300,1105,Medium,36.8084112,-76.2162712
VT,2409,477016,FRANKLIN COUNTY HHA,"3 HOME HEALTH CIRCLE SUITE 1, ST ALBANS VT 5478",8025277531,Visiting Nurse Association,50,50,50,50,50,50,25951,4,4,88,4,85,3,81,4,86,85,303,2409,805,300,1105,Medium,44.8043987,-73.0719175
WA,2410,507106,KINDRED AT HOME,"4660 KITSAP WAY, SUITE 101, BREMERTON WA 98312",3603736966,Local,50,50,50,50,50,50,35076,4,4,89,5,88,3,82,3,83,83,323,2410,805,300,1105,Medium,47.5692521,-122.6781305
WI,2411,527189,ASCENSION AT HOME,"303 W UPHAM ST  SUITE 208, MARSHFIELD WI 54449",7153017260,Visiting Nurse Association,50,50,50,50,50,50,31784,4,4,87,4,86,4,87,3,84,81,419,2411,805,300,1105,Medium,44.6812373,-90.1683368
AR,2412,47004,AR METH MED CTR HH,"900 WEST KINGSHIGHWAY, PARAGOULD AR 72451",8702397152,Hospital Based Program,50,50,0,50,50,50,25781,4,5,91,5,90,3,81,4,87,85,162,2412,854,250,1104,Medium,36.0525779,-90.4985298
CA,2413,57545,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,"3001 LAVA RIDGE COURT, SUITE 330A, ROSEVILLE CA 95661",9167977979,Visiting Nurse Association,50,50,50,50,50,50,30581,4,4,89,4,87,4,85,3,83,80,983,2413,804,300,1104,Medium,38.7469186,-121.2438119
CA,2414,58094,"PREMIUM HOME HEALTH, INC","12241 FIRESTONE BLVD, SUITE C & D, NORWALK CA 90650",5629292880,Local,50,50,50,50,50,50,37227,4,4,88,5,88,3,81,3,83,84,54,2414,804,300,1104,Medium,33.9074189,-118.0714342
CA,2415,58189,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,"110 STONY POINT ROAD, SUITE 200A, SANTA ROSA CA 95401",7075355600,Visiting Nurse Association,50,50,50,50,50,50,37761,4,4,89,5,88,3,82,3,82,83,438,2415,804,300,1104,Medium,38.442306,-122.7454773
CA,2416,58268,"AMITY HOME HEALTH, INC","17042 DEVONSHIRE STREET, SUITE 220, NORTHRIDGE CA 91325",8188318270,Local,50,50,50,50,50,50,38168,4,2,84,5,89,5,88,3,82,81,45,2416,804,300,1104,Medium,34.2570174,-118.5033729
CA,2417,59764,"PROHEALTH HOME CARE, INC","1375 EXPOSITION BLVD, SUITE 250A, SACRAMENTO CA 95815",8772463830,Local,50,50,50,50,50,50,42682,4,3,88,4,85,4,85,4,89,77,141,2417,804,300,1104,Medium,38.5964041,-121.4392345
CA,2418,557425,ACCENTCARE HOME HEALTH OF CALIFORNIA INC,"2344 SOUTH 2ND STREET, SUITE A, EL CENTRO CA 92243",7603524022,Local,50,50,50,50,50,50,34564,4,4,88,4,86,4,85,3,85,80,488,2418,804,300,1104,Medium,32.7719423,-115.5461908
CT,2419,77086,MIDDLESEX HOSPITAL HOMECARE,"770 SAYBROOK ROAD, MIDDLETOWN CT 6457",8603585600,Hospital Based Program,50,50,50,50,50,50,24289,4,4,88,4,86,3,83,4,86,81,451,2419,804,300,1104,Medium,41.5372345,-72.6153487
FL,2420,107406,MEDERI CARETENDERS,"6150 DIAMOND CENTER CT STE A, FORT MYERS FL 33912",2394815999,Visiting Nurse Association,50,50,50,50,50,50,33227,4,4,89,4,86,4,86,3,84,79,448,2420,804,300,1104,Medium,26.5345858,-81.8516662
FL,2421,107414,ADVENTHEALTH HOME CARE WEST FLORIDA,"13601 BRUCE B DOWNS BLVD STE 110, TAMPA FL 33613",8136157700,Local,50,50,50,50,50,50,33421,4,4,90,4,86,4,85,3,85,78,363,2421,804,300,1104,Medium,28.0705984,-82.4252527
ID,2422,137068,CANYON HOME CARE & HOSPICE,"929 NW 16TH STREET, FRUITLAND ID 83619",2086421838,Local,50,50,50,50,50,50,34324,4,4,90,4,86,4,85,3,81,82,153,2422,804,300,1104,Medium,44.025688,-116.924647
IL,2423,147039,"RESIDENTIAL HOME HEALTH OF SOUTHERN ILLINOIS, LLC","1901 FRANK SCOTT PARKWAY E, SUITE 2, SHILOH IL 62269",6184672080,Visiting Nurse Association,50,50,50,50,50,50,24289,4,4,87,4,87,4,87,3,84,79,308,2423,804,300,1104,Medium,38.5707439,-89.9222
IL,2424,147470,PALOS COMMUNITY HOSPITAL HOME HEALTH CARE,"15295 E. 127TH ST., LEMONT IL 60439",6302571111,Hospital Based Program,50,50,50,50,50,50,32077,4,4,88,5,88,3,83,3,87,78,372,2424,804,300,1104,Medium,41.6571457,-87.9918477
KS,2425,177216,ENCOMPASS HEALTH HOME HEALTH,"8201 E. 34TH STREET CIRCLE N., SUITE 1503, WICHITA KS 67226",3162674663,Local,50,50,50,50,50,50,33291,4,4,89,4,86,4,87,3,82,80,398,2425,804,300,1104,Medium,37.745584,-97.2395429
LA,2426,197549,"STAT HOME HEALTH, LLC","1707 CHANTILLY DR, STE A, LA PLACE LA 70068",9856528092,Local,50,50,50,50,50,50,34088,4,4,88,4,86,3,84,4,86,80,235,2426,804,300,1104,Medium,30.0814184,-90.5002032
MI,2427,237010,MCLAREN HOME HEALTH,"1515 CAL DRIVE, DAVISON MI 48423",8107323131,Visiting Nurse Association,50,50,50,50,50,50,24289,4,4,88,4,88,3,82,4,88,78,295,2427,804,300,1104,Medium,43.0064048,-83.5117683
MN,2428,247151,PARK NICOLLET METHODIST HOSPITAL CARE SVCS,"6500 EXCELSIOR BOULEVARD, SAINT LOUIS PARK MN 55426",9529936087,Official Health Agency,50,50,50,50,50,50,30651,4,4,90,5,87,3,83,3,84,80,486,2428,804,300,1104,Medium,44.9306363,-93.3621119
NC,2429,347173,ENCOMPASS HOME HEALTH OF NORTH CAROLINA,"5 OAK BRANCH DRIVE, STE 5E, GREENSBORO NC 27407",3362746937,Local,50,50,50,50,50,50,32148,4,4,88,4,87,4,85,3,85,79,324,2429,804,300,1104,Medium,36.0588405,-79.8603387
OH,2430,367164,INTERIM HEALTHCARE OF COLUMBUS,"784 MORRISON ROAD, GAHANNA OH 43230",6148883130,Local,50,50,50,50,50,50,29923,4,4,89,4,87,4,85,3,84,79,102,2430,804,300,1104,Medium,39.9969436,-82.8549414
OH,2431,368192,PINNACLE SENIOR CARE,"7206 MARKET STREET, SUITE C, BOARDMAN OH 44512",3307588428,Local,50,50,50,50,50,50,39190,4,4,89,5,89,2,78,4,87,81,95,2431,804,300,1104,Medium,41.0256875,-80.6634704
OH,2432,369086,ALTENHEIM HOME HEALTH CARE,"18627 SHURMER ROAD, STRONGSVILLE OH 44136",4402383361,Local,50,50,50,50,50,50,41863,4,4,86,4,87,4,87,3,83,81,114,2432,804,300,1104,Medium,41.3028991,-81.8332641
OK,2433,377478,"CARTER HEALTHCARE OF CENTRAL OKLAHOMA, LLC","3104 SOUTH LAKESIDE DRIVE, OKLAHOMA CITY OK 73119",4059477700,Official Health Agency,50,50,50,50,0,0,34883,5,5,92,5,89,4,86,4,90,87,281,2433,904,200,1104,Medium,35.5734506,-97.5733724
PA,2434,397471,WELLSPAN VNA HOMECARE,"300 WEST CHESTNUT STREET, SUITE 204, EPHRATA PA 17522",7177383220,Visiting Nurse Association,50,50,50,50,50,50,31965,4,4,89,4,87,3,83,4,87,78,424,2434,804,300,1104,Medium,40.1837654,-76.1756568
PA,2435,398137,"ADVANTAGE HOME HEALTH SERVICES, LLC","615 HOWARD AVENUE, SUITE 213, ALTOONA PA 16601",8149430222,Local,50,50,50,50,50,50,40315,4,4,90,5,89,3,84,3,85,76,508,2435,804,300,1104,Medium,40.5214379,-78.3977114
SC,2436,427058,CAROLINAS HOME HEALTH,"121 E. CEDAR STREET, PO BOX 100550, FLORENCE SC 29501",8436296811,Local,50,50,50,50,50,50,33857,4,4,87,4,86,4,86,3,85,80,254,2436,804,300,1104,Medium,34.188896,-79.7646954
TN,2437,447107,AMEDISYS HOME HEALTH,"2000 GLEN ECHO ROAD, SUITE 115, NASHVILLE TN 37215",6152983931,Local,50,50,50,50,50,50,27772,4,5,91,5,89,2,78,3,84,82,323,2437,804,300,1104,Medium,36.1087568,-86.8106413
TN,2438,447150,TENNOVA HEALTHCARE HOME HEALTH,"1512 COLEMAN ROAD, SUITE 310, KNOXVILLE TN 37919",8653377859,Hospital Based Program,50,50,50,50,50,50,29382,4,4,91,4,87,4,85,3,83,78,268,2438,804,300,1104,Medium,35.951024,-83.9918556
TN,2439,447277,AMEDISYS HOME HEALTH,"6005 PARK AVENUE, SUITE 200-B, MEMPHIS TN 38119",9016857231,Local,50,50,50,50,50,50,30750,4,4,88,4,86,4,87,3,84,79,367,2439,804,300,1104,Medium,35.0981741,-89.8631522
TX,2440,457988,A 1 HOME HEALTH CARE,"1112 WITTER, PASADENA TX 77506",7134752300,Local,50,50,50,50,50,50,38744,4,5,94,5,90,2,79,3,87,74,42,2440,804,300,1104,Medium,29.69365,-95.2034672
TX,2441,458371,SPIRIT HOMECARE,"1636 N HAMPTON RD, STE 108, DESOTO TX 75115",9722965959,Official Health Agency,50,50,50,50,50,50,34787,4,4,88,4,85,4,85,3,83,83,98,2441,804,300,1104,Medium,32.6215954,-96.8562495
TX,2442,678267,ENCOMPASS HOME HEALTH OF AUSTIN,"5900 SOUTHWEST PARKWAY STE#420 BLDG 4, AUSTIN TX 78735",5123264191,Local,50,50,50,50,50,50,35228,4,4,89,4,86,4,86,3,85,78,437,2442,804,300,1104,Medium,30.2488606,-97.8479359
TX,2443,679074,KINDRED AT HOME,"4335 WEST PIEDRAS DRIVE SUITE 100, SAN ANTONIO TX 78229",2106140473,Official Health Agency,50,50,50,50,50,50,37161,4,4,89,4,86,4,85,3,85,79,433,2443,804,300,1104,Medium,29.4863675,-98.5717153
TX,2444,747735,DHC DIVINE HEALTH CARE LLC,"4309 N 10TH ST STE C, MCALLEN TX 78504",9565637509,Local,50,50,50,50,50,50,41068,4,3,87,4,87,4,86,4,88,76,75,2444,804,300,1104,Medium,26.241924,-98.2251857
VA,2445,497462,HALLMARK HOME HEALTH CARE,"113 MALL DRIVE, DANVILLE VA 24540",4347993938,Local,50,50,50,50,0,50,34039,4,5,91,5,90,3,82,4,90,81,133,2445,854,250,1104,Medium,36.5922832,-79.4239371
VA,2446,497608,ENCOMPASS HEALTH HOME HEALTH,"5115 BERNARD DRIVE - SUITE 205, ROANOKE VA 24018",5407744970,Local,50,50,50,50,50,50,38785,4,4,89,5,90,3,84,3,85,76,79,2446,804,300,1104,Medium,37.2223081,-79.9869881
